CustomerID,Age,Gender,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore,Country_fact,SatisfactionScore_log,Satisfaction_Level
20558,39,1,108377,6,1,12,1,1,92.63,0,4.539350844950798,3
20559,49,0,65297,3,4,15,1,1,74.99,2,4.330601752681694,0
20560,39,0,93973,10,2,13,0,2,100.0,1,4.61512051684126,3
20561,44,1,87596,8,7,13,1,1,100.0,2,4.61512051684126,3
20562,63,1,64566,5,9,19,0,1,100.0,4,4.61512051684126,3
20563,32,1,107990,6,10,13,1,1,100.0,3,4.61512051684126,3
20564,61,0,87151,7,4,13,1,2,95.2,0,4.566429357671661,3
20565,68,0,45270,4,2,17,1,1,54.52,1,4.016743316198549,2
20566,39,1,67115,7,5,3,0,0,100.0,3,4.61512051684126,3
20567,45,1,105535,10,3,14,0,0,100.0,1,4.61512051684126,3
20568,59,0,76776,7,7,16,0,0,100.0,3,4.61512051684126,3
20569,55,1,30255,9,7,16,0,1,100.0,2,4.61512051684126,3
20570,26,0,88438,3,5,14,0,1,84.53,4,4.44886719159269,0
20571,51,1,114861,5,4,3,2,2,87.09,3,4.478359019121704,0
20572,53,1,86094,5,10,16,2,2,100.0,1,4.61512051684126,3
20573,26,1,37663,9,10,9,0,2,96.04,2,4.575123264635795,3
20574,32,0,62598,8,9,3,2,1,100.0,0,4.61512051684126,3
20575,62,1,45088,6,3,7,2,0,72.53,0,4.297693486208131,0
20576,37,0,75910,8,7,2,2,1,86.5,2,4.471638793363569,0
20577,25,0,64027,10,10,6,2,0,100.0,0,4.61512051684126,3
20578,45,1,64977,1,3,18,0,0,50.93,1,3.9498966578562276,2
20579,68,1,100536,6,5,10,0,0,100.0,4,4.61512051684126,3
20580,36,0,95810,4,2,14,1,1,74.95,2,4.330075229041782,0
20581,33,1,39719,4,4,18,1,0,62.9,4,4.157319361383489,2
20582,28,1,113680,7,2,7,2,0,66.3,4,4.209160236650682,2
20583,59,0,100815,10,6,4,1,2,100.0,2,4.61512051684126,3
20584,25,1,33083,9,5,16,0,0,83.64,3,4.438406968109989,0
20585,50,0,74237,1,9,14,1,2,96.49,1,4.57974980864118,3
20586,27,0,46716,4,6,7,1,0,54.94,2,4.024279687773814,2
20587,35,0,111662,6,7,10,2,1,96.49,1,4.57974980864118,3
20588,52,0,98169,6,3,19,2,2,90.66,4,4.518086079080978,3
20589,60,0,59920,8,9,10,2,1,100.0,4,4.61512051684126,3
20590,67,1,90278,6,3,1,0,0,91.49,3,4.527100530566169,3
20591,20,0,42699,6,10,20,1,0,100.0,4,4.61512051684126,3
20592,57,0,107652,4,2,1,0,0,71.03,2,4.277082698901271,0
20593,44,1,35268,8,10,4,1,1,100.0,1,4.61512051684126,3
20594,45,0,106508,3,4,11,1,2,90.88,3,4.520483377820898,3
20595,63,0,75992,4,3,2,0,0,67.49,2,4.226687749209813,2
20596,23,1,87119,3,10,3,2,1,100.0,1,4.61512051684126,3
20597,64,1,95903,1,6,3,0,1,85.53,1,4.460491174618648,0
20598,31,1,53381,4,7,6,2,1,76.24,0,4.346917457560314,0
20599,24,0,58632,5,2,7,2,0,50.1,0,3.933784497209659,2
20600,27,0,81115,10,5,9,2,1,100.0,2,4.61512051684126,3
20601,32,0,85715,5,3,8,1,1,79.84,3,4.39247189253542,0
20602,48,1,43646,9,3,9,2,0,81.8,1,4.416428061391214,0
20603,46,0,31935,4,10,15,1,1,83.16,1,4.4327197489894,0
20604,59,0,47804,2,4,5,1,0,60.0,2,4.110873864173311,2
20605,34,0,86793,10,9,16,1,2,100.0,3,4.61512051684126,3
20606,68,1,72795,7,10,19,2,2,100.0,4,4.61512051684126,3
20607,46,1,115001,9,1,9,2,0,82.65,3,4.426641427432833,0
20608,66,1,74489,4,6,9,1,0,90.36,4,4.5148077459077,3
20609,61,1,90313,4,1,3,2,1,63.85,1,4.172076910762453,2
20610,32,0,52736,9,3,17,2,0,96.75,0,4.582413198865475,3
20611,43,0,56244,4,10,11,1,0,100.0,0,4.61512051684126,3
20612,29,0,31589,5,5,8,1,1,60.42,2,4.117735515012677,2
20613,42,1,41747,1,4,7,1,0,46.66,3,3.864092471670596,1
20614,58,0,63388,2,1,16,1,0,65.73,3,4.200654626915515,2
20615,22,0,36765,7,1,8,2,2,72.63,4,4.299052551380625,0
20616,21,0,108150,8,8,9,0,1,100.0,2,4.61512051684126,3
20617,61,0,114399,9,6,9,2,2,100.0,3,4.61512051684126,3
20618,65,1,78122,6,10,17,1,1,100.0,2,4.61512051684126,3
20619,58,0,83668,4,10,12,2,2,100.0,4,4.61512051684126,3
20620,48,1,48502,4,1,18,2,2,45.79,1,3.845669504878125,1
20621,20,0,112069,9,10,3,0,0,100.0,2,4.61512051684126,3
20622,20,1,107321,4,8,15,0,1,91.3,0,4.525044141508807,3
20623,43,1,92546,3,9,19,0,0,100.0,1,4.61512051684126,3
20624,67,1,97177,2,10,8,1,2,88.44,3,4.493568009406789,0
20625,34,0,62975,7,2,9,0,2,78.15,4,4.371344786327021,0
20626,27,1,64998,4,5,1,2,1,69.64,4,4.257596556295705,2
20627,19,1,81519,6,10,5,1,1,100.0,0,4.61512051684126,3
20628,41,0,77939,4,8,7,1,0,98.28,2,4.5979441408963515,3
20629,28,0,106933,1,1,13,1,0,50.25,0,3.9367156180185177,2
20630,41,0,106805,9,8,9,0,1,100.0,2,4.61512051684126,3
20631,52,0,65762,1,5,8,1,2,65.67,0,4.199755076629969,2
20632,40,1,59713,3,1,2,1,2,59.44,0,4.101651137404539,2
20633,49,1,106066,3,8,7,2,1,97.75,4,4.592591403781231,3
20634,40,0,112471,7,3,14,0,0,90.79,2,4.519503359231,3
20635,51,1,115104,1,10,12,0,2,100.0,0,4.61512051684126,3
20636,58,1,117450,6,8,17,1,2,100.0,3,4.61512051684126,3
20637,36,1,73036,1,8,2,2,2,55.17,4,4.028382806544341,2
20638,19,1,102428,7,6,4,2,2,73.6,4,4.312140507209715,0
20639,68,1,81382,4,1,3,1,1,64.59,4,4.183423245305645,2
20640,19,0,84971,1,10,8,0,1,90.73,4,4.518849479521564,3
20641,32,0,60267,8,8,17,1,0,100.0,0,4.61512051684126,3
20642,38,0,65215,10,3,7,1,1,87.13,0,4.478812997111569,0
20643,52,0,68807,6,8,12,0,2,100.0,4,4.61512051684126,3
20644,22,0,115196,5,10,6,1,1,100.0,0,4.61512051684126,3
20645,60,0,81871,6,8,20,0,1,100.0,0,4.61512051684126,3
20646,44,0,46967,8,4,15,1,0,82.9,2,4.429625613473161,0
20647,41,1,97827,6,5,4,2,2,89.12,3,4.501142115564043,0
20648,24,0,108602,2,3,7,1,2,61.67,2,4.137882864236584,2
20649,23,1,32420,6,6,9,2,0,82.19,1,4.421127148295796,0
20650,63,1,89890,9,3,4,0,1,100.0,2,4.61512051684126,3
20651,50,1,69452,1,7,20,1,1,75.01,3,4.330864910577949,0
20652,66,1,113868,2,1,5,0,1,67.19,3,4.222297926532561,2
20653,34,1,74216,3,6,3,0,0,83.16,2,4.4327197489894,0
20654,63,0,68049,5,8,1,1,2,92.57,2,4.5387098192878215,3
20655,59,1,85186,6,5,11,0,0,100.0,1,4.61512051684126,3
20656,47,0,35455,3,3,14,0,2,68.34,4,4.239021940256878,2
20657,25,0,90073,8,9,18,2,0,100.0,3,4.61512051684126,3
20658,57,0,113486,6,5,7,2,1,97.81,4,4.593198814206872,3
20659,63,1,60698,9,5,17,1,0,100.0,1,4.61512051684126,3
20660,24,1,109514,1,4,6,0,2,76.87,0,4.355040769588895,0
20661,23,0,79530,3,3,2,1,1,75.21,0,4.333492687678026,0
20662,21,0,110690,4,5,14,2,0,91.89,4,4.53141599739943,3
20663,18,0,112006,7,5,5,2,1,98.46,2,4.599755553286593,3
20664,32,0,107422,2,10,8,1,1,99.78,3,4.612939923252452,3
20665,48,0,102805,4,6,13,1,0,82.95,4,4.43022138352355,0
20666,42,1,53881,3,2,17,0,2,47.56,2,3.8828001467512427,1
20667,64,0,39814,7,2,19,2,2,81.52,1,4.413040688203051,0
20668,50,0,116118,9,2,5,0,0,74.32,2,4.3217457037889515,0
20669,69,0,76673,7,2,16,2,1,95.58,1,4.570371680445396,3
20670,52,0,70436,4,3,10,2,1,72.86,4,4.3021714094244174,0
20671,22,1,88808,2,3,1,1,2,55.06,0,4.026422545736642,2
20672,22,0,95290,7,3,7,0,0,90.16,3,4.512616204377483,3
20673,53,0,46167,8,1,13,1,1,64.05,4,4.1751562049585145,2
20674,34,1,89276,7,4,18,2,1,100.0,0,4.61512051684126,3
20675,69,0,39112,4,3,18,1,0,84.02,1,4.442886522930644,0
20676,31,1,76079,7,1,18,1,2,67.11,3,4.221124045253227,2
20677,46,1,113562,4,9,15,0,2,100.0,2,4.61512051684126,3
20678,25,0,109877,6,3,19,1,1,94.11,4,4.555034116494294,3
20679,51,0,83800,6,1,10,0,2,57.2,2,4.063885354737392,2
20680,57,1,97295,9,7,13,1,0,100.0,3,4.61512051684126,3
20681,18,1,67844,4,10,9,1,1,91.66,4,4.528936879988502,3
20682,46,0,79010,7,6,7,1,1,100.0,4,4.61512051684126,3
20683,53,0,114498,7,5,12,0,1,80.5,2,4.400603020246817,0
20684,68,1,38507,9,10,6,2,0,100.0,2,4.61512051684126,3
20685,54,0,89612,7,7,7,2,1,100.0,0,4.61512051684126,3
20686,46,1,68753,2,7,16,0,2,93.09,2,4.544251771018675,3
20687,22,0,50356,6,7,16,2,1,86.1,1,4.467056883858457,0
20688,49,0,119669,8,1,12,0,1,92.1,0,4.533674184283021,3
20689,69,1,34837,9,7,6,2,2,100.0,2,4.61512051684126,3
20690,41,1,97682,2,2,3,2,0,47.11,4,3.8734900557113625,1
20691,36,0,110814,8,2,14,1,1,82.68,2,4.427000000316613,0
20692,29,1,46040,5,10,15,0,1,100.0,3,4.61512051684126,3
20693,69,0,100784,10,3,2,2,2,100.0,0,4.61512051684126,3
20694,18,0,84351,6,6,13,1,1,91.86,4,4.531092982591776,3
20695,24,1,50568,1,4,18,0,0,52.27,2,3.9753733209289077,2
20696,34,0,104791,8,4,15,2,1,100.0,3,4.61512051684126,3
20697,51,0,72243,1,3,18,1,2,71.6,0,4.28496492183075,0
20698,60,1,42195,1,9,1,1,2,72.8,0,4.301358731606427,0
20699,24,1,61412,8,10,7,1,2,100.0,0,4.61512051684126,3
20700,34,1,31930,7,5,1,1,1,73.41,4,4.309590341409169,0
20701,20,0,90217,5,1,3,2,2,68.84,2,4.246206911531347,2
20702,46,1,98369,6,6,14,2,1,100.0,4,4.61512051684126,3
20703,39,0,83489,1,7,17,1,1,65.87,1,4.202750436065887,2
20704,55,1,63046,10,10,8,0,2,100.0,2,4.61512051684126,3
20705,60,0,82587,4,10,3,2,0,96.92,1,4.584150818764016,3
20706,46,0,44916,4,5,12,2,1,83.27,2,4.434025929784262,0
20707,67,1,118294,3,4,5,2,1,96.7,0,4.581901559048737,3
20708,67,0,68992,6,6,4,2,0,95.56,4,4.570164576789276,3
20709,59,0,117976,5,5,18,1,1,100.0,1,4.61512051684126,3
20710,22,1,90940,6,8,6,2,0,100.0,0,4.61512051684126,3
20711,47,0,95091,10,10,11,0,1,100.0,0,4.61512051684126,3
20712,40,0,66537,8,2,6,2,1,89.25,1,4.502583597212991,0
20713,38,0,97050,4,8,3,1,0,100.0,2,4.61512051684126,3
20714,43,0,55309,7,3,19,1,2,83.16,1,4.4327197489894,0
20715,64,0,40157,9,9,7,2,0,100.0,4,4.61512051684126,3
20716,38,0,105662,3,3,9,1,0,59.88,3,4.1089047135534305,2
20717,37,1,38517,7,1,12,1,2,77.21,2,4.35939751661352,0
20718,40,1,68105,9,10,9,0,2,100.0,0,4.61512051684126,3
20719,21,1,106535,1,2,9,0,1,50.14,1,3.9345669698630408,2
20720,38,0,88200,4,6,20,2,2,88.37,3,4.4927850553933,0
20721,38,1,68345,8,3,15,1,2,93.94,1,4.553245113123172,3
20722,18,1,42727,8,1,2,0,1,59.03,3,4.094844437263752,2
20723,32,0,74115,3,7,12,1,2,87.43,2,4.482211278587644,0
20724,34,1,113027,5,6,5,0,0,94.58,1,4.559963593150012,3
20725,68,1,37558,6,10,10,0,1,100.0,1,4.61512051684126,3
20726,31,0,48990,1,4,6,2,1,44.9,3,3.8264651170664994,1
20727,36,1,109837,10,6,4,0,2,100.0,4,4.61512051684126,3
20728,67,1,64459,2,9,12,0,1,100.0,0,4.61512051684126,3
20729,51,1,106240,3,10,1,1,0,100.0,3,4.61512051684126,3
20730,23,1,53834,7,5,19,0,0,92.47,1,4.537640529194492,3
20731,62,1,74497,2,5,7,0,2,60.38,3,4.1170840491915905,2
20732,66,1,98691,5,3,7,1,0,93.43,3,4.547858819274978,3
20733,23,0,48817,10,3,1,2,2,81.59,1,4.413888607822626,0
20734,22,0,90053,9,3,1,1,2,81.99,1,4.418720118610357,0
20735,24,1,83777,1,7,7,2,2,64.2,4,4.177459468932607,2
20736,50,1,55927,8,4,20,0,2,86.57,4,4.472438473534133,0
20737,30,1,102478,8,8,11,2,0,100.0,4,4.61512051684126,3
20738,68,0,82606,8,8,7,2,0,100.0,1,4.61512051684126,3
20739,18,1,58090,5,1,11,1,2,42.79,2,3.779405480813307,1
20740,30,0,91931,9,3,15,1,2,100.0,4,4.61512051684126,3
20741,60,0,84103,5,10,2,2,1,100.0,0,4.61512051684126,3
20742,44,1,37523,6,5,9,2,0,86.56,2,4.472324272654662,0
20743,24,0,77987,9,2,20,2,2,89.95,4,4.5103099049641315,0
20744,69,1,68435,6,10,18,2,1,100.0,0,4.61512051684126,3
20745,20,0,119168,10,2,19,0,2,100.0,1,4.61512051684126,3
20746,42,1,38121,6,6,20,2,0,99.8,0,4.613138355637268,3
20747,50,1,50591,2,8,11,2,2,75.53,4,4.33768282082183,0
20748,57,0,30176,5,4,13,2,0,86.41,3,4.470609692592396,0
20749,34,1,115108,2,4,7,0,1,70.07,3,4.263665306838804,0
20750,62,0,32968,8,8,17,1,1,100.0,0,4.61512051684126,3
20751,31,1,32247,4,4,20,1,1,73.0,1,4.304065093204169,0
20752,54,0,49015,3,10,9,0,2,100.0,2,4.61512051684126,3
20753,40,1,101341,9,6,1,2,2,99.22,3,4.607367769531579,3
20754,41,1,116483,1,3,5,2,1,68.37,2,4.23945449739721,2
20755,46,1,106073,1,1,10,0,2,49.87,1,3.9292733588346738,1
20756,55,0,59052,9,7,4,1,0,100.0,3,4.61512051684126,3
20757,44,0,41345,5,8,3,2,2,77.46,1,4.362588940781406,0
20758,55,1,33007,2,5,14,0,2,78.63,4,4.377390906269353,0
20759,57,1,63312,7,8,1,0,1,100.0,2,4.61512051684126,3
20760,62,1,102230,2,2,2,0,2,54.48,4,4.016022595446631,2
20761,67,0,106677,8,4,19,2,2,100.0,1,4.61512051684126,3
20762,40,1,73398,5,9,7,0,1,86.98,1,4.477109515920573,0
20764,53,1,77021,9,3,9,2,0,94.25,0,4.55650501400681,3
20765,34,0,49010,5,5,12,0,1,75.12,3,4.332311042427949,0
20766,54,1,60114,8,8,9,2,2,100.0,4,4.61512051684126,3
20767,20,1,44142,10,10,1,2,0,100.0,4,4.61512051684126,3
20768,53,0,39126,1,4,19,0,0,54.03,1,4.007878491071668,2
20769,22,1,92093,3,3,4,1,1,62.6,0,4.152613470346076,2
20770,63,0,96449,8,6,14,1,1,100.0,2,4.61512051684126,3
20771,32,0,99467,1,8,14,1,2,74.7,1,4.3267781604434035,0
20772,69,0,103381,1,2,14,0,0,81.36,4,4.411099882159589,0
20773,66,0,39366,6,5,11,0,1,74.82,4,4.328362110088189,0
20774,23,0,64492,10,9,15,2,2,100.0,1,4.61512051684126,3
20775,27,1,107087,6,5,13,1,1,90.54,1,4.516776035225496,3
20776,49,1,91518,2,6,12,2,2,91.62,1,4.528505101052606,3
20777,40,1,92835,1,3,11,2,0,55.74,4,4.038479429380705,2
20778,65,1,61452,8,9,11,1,2,100.0,2,4.61512051684126,3
20779,34,1,63253,4,6,17,2,1,66.35,4,4.209902902856373,2
20780,63,1,33978,10,3,17,1,1,95.35,1,4.567987394860375,3
20781,37,1,55295,4,5,15,2,2,66.87,0,4.217594110715667,2
20782,61,1,93355,7,7,3,0,1,98.16,2,4.5967347071669895,3
20783,58,0,37723,9,8,11,0,1,100.0,3,4.61512051684126,3
20784,32,1,39445,5,2,3,1,2,49.18,4,3.9156165409382764,1
20785,61,1,87714,3,3,11,0,2,71.15,2,4.27874728521988,0
20786,63,0,56078,10,5,20,2,1,100.0,2,4.61512051684126,3
20787,39,1,33652,4,6,18,2,2,82.28,1,4.422208424306714,0
20788,67,0,52900,1,7,15,0,2,74.22,2,4.32041715304219,0
20789,69,1,88883,8,4,15,0,2,100.0,4,4.61512051684126,3
20790,23,1,85801,7,6,9,2,2,85.32,0,4.458061320949879,0
20791,21,0,46857,4,4,14,2,1,77.75,2,4.366278277705742,0
20792,40,1,47261,3,8,18,2,1,100.0,4,4.61512051684126,3
20793,61,0,35243,9,10,20,2,1,100.0,1,4.61512051684126,3
20794,62,0,89337,7,2,13,1,1,93.3,2,4.546481189639412,3
20795,36,0,48138,1,2,10,1,0,49.11,3,3.9142205889716335,1
20796,62,1,48694,5,4,8,1,1,92.88,3,4.542017370982823,3
20797,48,0,94196,2,2,15,1,0,50.48,0,3.941193382727926,2
20798,61,0,35474,10,9,1,1,1,95.06,1,4.564972996236678,3
20799,69,1,55139,4,5,13,2,0,100.0,4,4.61512051684126,3
20800,20,0,47569,1,9,2,1,2,44.72,2,3.8225358389266098,1
20801,45,0,41547,7,6,16,2,1,90.64,4,4.517867857585295,3
20802,20,1,33554,2,8,20,2,1,76.63,3,4.351953950417589,0
20803,31,1,64308,3,7,12,1,1,82.73,1,4.4275973362163406,0
20804,35,1,41406,7,10,2,1,1,100.0,4,4.61512051684126,3
20805,44,0,105803,9,1,2,0,1,97.72,2,4.592287560157078,3
20806,68,0,64643,3,4,1,0,0,70.47,1,4.269277781231888,0
20807,27,1,57675,8,7,17,2,0,98.52,2,4.600358628990869,3
20808,66,0,79876,4,9,14,2,2,100.0,2,4.61512051684126,3
20809,32,0,89767,10,2,20,1,2,87.48,1,4.482776537774025,0
20810,36,1,50799,7,1,17,0,2,85.7,1,4.462453883786496,0
20811,26,1,91891,2,2,5,2,0,53.87,2,4.004966751070884,2
20812,21,1,99658,7,9,11,2,0,100.0,3,4.61512051684126,3
20813,32,0,55516,7,2,12,0,0,71.96,2,4.289911345766076,0
20814,68,1,61753,3,9,4,2,2,97.46,1,4.589650374330055,3
20815,65,0,60989,9,7,17,0,0,100.0,0,4.61512051684126,3
20816,25,1,79838,4,10,7,0,1,100.0,4,4.61512051684126,3
20817,66,0,77692,10,6,12,1,1,100.0,2,4.61512051684126,3
20818,18,1,98276,7,1,10,2,1,56.58,4,4.05317528518403,2
20819,24,0,92273,1,9,6,1,2,75.0,2,4.330733340286331,0
20820,48,0,102113,6,9,19,1,2,100.0,2,4.61512051684126,3
20821,35,0,55512,4,1,20,1,2,73.7,0,4.3134800921387715,0
20822,29,0,43096,3,6,11,0,0,76.3,1,4.3476939555933765,0
20823,65,0,80478,5,5,10,2,1,82.21,3,4.421367532912338,0
20824,47,0,66908,7,3,4,0,2,69.26,1,4.252202646837681,2
20825,50,0,67873,4,8,4,2,1,85.03,4,4.454696072633257,0
20826,64,1,96652,6,5,9,0,1,81.3,4,4.410371107683024,0
20827,24,0,58843,4,7,13,1,0,100.0,2,4.61512051684126,3
20828,45,0,61800,9,10,12,2,0,100.0,1,4.61512051684126,3
20829,66,0,99117,9,4,4,0,2,100.0,0,4.61512051684126,3
20830,20,0,38155,4,9,14,1,1,95.24,3,4.566845071666424,3
20831,60,0,55332,9,10,8,1,0,100.0,1,4.61512051684126,3
20832,23,1,69122,9,1,13,2,2,77.88,2,4.36792771029438,0
20833,48,1,106576,4,8,10,1,2,97.23,4,4.5873116676867784,3
20834,55,1,69162,6,9,18,1,2,100.0,1,4.61512051684126,3
20835,32,0,43810,2,7,12,2,1,74.21,4,4.320284200838311,0
20836,24,0,84452,6,6,1,1,0,83.13,2,4.432363221562722,0
20837,60,0,96457,8,6,16,0,2,100.0,4,4.61512051684126,3
20838,47,1,61063,1,6,6,0,1,69.61,2,4.257171777528256,2
20839,44,1,38518,8,1,8,1,2,80.06,3,4.395189621200163,0
20840,34,1,100570,10,9,20,0,0,100.0,0,4.61512051684126,3
20841,35,0,94180,2,3,8,0,2,73.18,4,4.306494572061445,0
20842,39,0,108937,9,3,6,2,2,99.77,1,4.612840692292311,3
20843,43,0,63487,7,1,10,1,1,65.82,3,4.20200243692861,2
20844,68,0,76093,5,3,4,1,2,83.08,0,4.431768726568696,0
20845,44,1,48354,10,3,20,2,2,89.49,1,4.505239347363042,0
20846,57,1,53932,6,10,11,1,2,95.28,1,4.567260612914871,3
20847,41,1,110250,4,3,12,1,1,92.69,2,4.539991459963097,3
20848,69,1,63674,3,8,20,2,2,92.2,0,4.534747721691546,3
20849,25,1,92784,1,1,6,2,0,52.4,1,3.977810745966149,2
20850,38,0,110290,7,7,6,2,2,100.0,1,4.61512051684126,3
20851,46,1,106191,3,10,13,2,2,100.0,1,4.61512051684126,3
20852,60,0,69601,1,1,6,2,1,55.02,3,4.0257087698319625,2
20853,38,0,36688,8,9,13,0,1,100.0,0,4.61512051684126,3
20854,20,1,74356,7,6,19,2,1,91.26,2,4.524610678129674,3
20856,44,0,109648,9,4,17,0,1,100.0,3,4.61512051684126,3
20857,63,0,66601,9,8,5,2,2,100.0,3,4.61512051684126,3
20858,44,0,94919,1,9,6,0,1,97.04,2,4.585375558659912,3
20859,26,0,77847,8,4,20,2,1,93.9,2,4.552823705615882,3
20860,50,1,96700,3,9,5,1,2,100.0,3,4.61512051684126,3
20861,50,0,67638,4,6,18,2,1,100.0,3,4.61512051684126,3
20862,43,1,70994,5,7,6,2,2,79.47,4,4.387884444158042,0
20863,45,1,48706,3,3,5,1,1,53.88,2,4.00514898341763,2
20864,61,1,116625,4,2,15,2,1,66.96,1,4.2189192968037315,2
20865,60,1,102601,2,3,6,1,2,57.67,0,4.071928522937768,2
20866,48,0,93028,1,1,8,0,1,63.17,0,4.161535811762424,2
20867,18,0,44517,3,9,10,0,2,86.6,0,4.472780997942346,0
20868,37,1,101266,7,5,14,1,1,100.0,3,4.61512051684126,3
20869,29,0,44042,8,10,17,2,2,100.0,2,4.61512051684126,3
20870,34,1,72249,1,4,15,2,1,49.09,4,3.9138213873695253,1
20871,32,1,72787,10,1,14,2,0,94.78,4,4.562053894914463,3
20872,51,0,98573,3,4,20,1,0,87.23,0,4.479947041234014,0
20873,67,0,36625,6,5,14,1,1,100.0,1,4.61512051684126,3
20874,33,0,56611,9,4,5,1,2,96.1,1,4.575741375297279,3
20875,21,0,41168,4,1,9,1,2,52.0,1,3.970291913552122,2
20876,25,1,112376,7,10,1,1,0,100.0,1,4.61512051684126,3
20877,51,1,94832,2,1,13,0,2,54.78,4,4.021415382199343,2
20878,63,1,79790,2,8,12,1,0,93.09,4,4.544251771018675,3
20879,42,0,48080,7,2,1,0,1,58.26,2,4.081934542145419,2
20880,32,0,114854,7,9,16,0,2,100.0,4,4.61512051684126,3
20881,45,1,95606,10,5,14,0,2,100.0,2,4.61512051684126,3
20882,26,0,72952,3,6,10,0,2,76.89,2,4.355297574931857,0
20883,19,1,75244,1,5,8,1,0,65.81,3,4.2018527699373855,2
20884,34,1,49343,1,1,5,0,2,37.65,4,3.654546775033431,1
20885,27,1,102413,3,7,14,0,1,93.97,1,4.553561052254861,3
20886,26,0,36353,8,10,20,0,1,100.0,0,4.61512051684126,3
20887,48,0,99823,10,2,7,1,0,100.0,2,4.61512051684126,3
20888,19,1,112107,9,10,16,2,1,100.0,0,4.61512051684126,3
20889,41,0,53666,1,7,14,2,0,91.09,1,4.522766359733276,3
20890,36,0,49981,5,6,18,0,1,70.83,2,4.27430221608671,0
20891,34,0,97548,7,1,1,2,1,80.5,2,4.400603020246817,0
20892,60,1,108309,8,2,2,0,0,94.68,4,4.561009290202322,3
20893,66,0,66050,2,7,20,0,1,85.06,3,4.455044727410454,0
20894,27,0,32949,5,5,1,1,1,69.83,0,4.260282639765531,2
20895,67,0,82804,8,5,18,2,2,100.0,1,4.61512051684126,3
20896,45,1,106042,6,3,16,2,2,100.0,3,4.61512051684126,3
20897,55,1,75254,8,9,18,0,1,100.0,3,4.61512051684126,3
20898,65,1,74169,6,5,12,2,0,98.95,4,4.604670060946409,3
20899,45,0,99479,2,1,5,1,2,47.62,2,3.884034968887977,1
20900,67,1,108837,7,2,14,1,2,100.0,1,4.61512051684126,3
20901,69,0,112554,2,5,16,2,0,73.71,3,4.31361395198771,0
20902,67,1,56826,9,2,17,1,2,81.2,3,4.409155302062135,0
20903,18,0,116609,2,8,5,2,1,77.06,0,4.3574777617524685,0
20904,20,1,37900,3,9,1,0,1,50.31,1,3.9378856649538734,2
20906,69,0,85692,7,8,11,1,0,100.0,3,4.61512051684126,3
20907,27,1,56002,3,5,16,2,2,63.85,2,4.172076910762453,2
20908,38,0,71540,6,4,1,1,1,80.53,1,4.400971050674819,0
20909,54,0,104264,1,8,8,0,0,86.3,1,4.469350462845556,0
20910,32,0,84876,7,3,10,2,1,82.83,0,4.428790938649766,0
20911,40,0,43589,1,8,14,0,1,62.52,0,4.1513548169388805,2
20912,31,0,117256,1,3,18,0,1,64.99,0,4.18950321539533,2
20913,32,0,111311,2,2,4,2,1,51.35,2,3.9579519373165457,2
20914,27,1,52178,5,2,4,2,0,55.42,2,4.0328237055738505,2
20916,61,1,36835,10,3,13,0,0,98.76,2,4.602767301371781,3
20917,56,1,57702,3,2,20,1,1,63.36,0,4.1644923221241825,2
20918,22,1,79343,7,6,6,2,0,87.14,2,4.478926459413841,0
20919,42,1,59648,3,8,11,0,0,100.0,1,4.61512051684126,3
20920,59,0,73609,7,9,13,2,0,100.0,3,4.61512051684126,3
20921,43,0,31666,7,6,1,0,1,82.17,4,4.420886705880596,0
20922,25,0,54611,5,10,14,1,2,100.0,2,4.61512051684126,3
20923,39,1,84843,4,10,13,0,0,100.0,3,4.61512051684126,3
20924,69,0,38311,6,6,17,2,0,100.0,1,4.61512051684126,3
20925,42,0,106256,10,4,17,1,2,95.19,3,4.566325402164524,3
20926,65,0,52790,5,2,9,2,2,87.61,3,4.484244718059211,0
20927,29,0,51741,5,6,2,2,2,89.46,3,4.5049077640496975,0
20928,26,1,94874,7,1,10,1,0,66.83,0,4.217004574957988,2
20929,27,0,110172,7,10,13,2,1,100.0,2,4.61512051684126,3
20930,65,0,115031,6,7,11,1,1,100.0,3,4.61512051684126,3
20931,27,0,88692,7,3,10,1,0,90.52,1,4.5165575276314875,3
20932,26,1,37029,10,8,7,0,2,100.0,4,4.61512051684126,3
20933,43,1,116966,2,9,11,1,2,100.0,4,4.61512051684126,3
20934,52,0,70956,4,3,19,2,0,79.57,4,4.3891263717891045,0
20935,44,0,119733,4,10,16,0,1,100.0,0,4.61512051684126,3
20936,48,1,84846,6,7,5,0,2,91.44,2,4.52655978540618,3
20937,36,1,50523,3,3,7,2,2,48.73,4,3.906608372726647,1
20938,60,0,107296,2,3,12,1,0,66.16,0,4.20707783220934,2
20939,55,1,75251,10,4,19,0,1,100.0,1,4.61512051684126,3
20940,23,1,61995,6,5,14,1,2,79.92,1,4.393461012299545,0
20941,32,1,106577,7,7,15,2,0,100.0,0,4.61512051684126,3
20942,46,0,34312,6,8,1,2,1,100.0,2,4.61512051684126,3
20943,64,1,79367,6,8,1,1,2,96.35,1,4.578312731818208,3
20944,62,1,70641,2,2,6,1,1,56.02,2,4.043402083484526,2
20945,22,0,104054,7,8,7,0,1,100.0,0,4.61512051684126,3
20946,31,0,103034,4,9,18,1,0,97.97,1,4.5948167739086,3
